time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461400000	-24.0327	-7.05418	4.82533	2.40079	-0.512203	lidar	2.84393	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1989	-6.87095	4.82847	2.36278	-0.531698	radar	1.85616	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3479	-6.64111	4.84637	2.3141	-0.552863	lidar	2.8621	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5145	-6.46427	4.84804	2.28164	-0.568605	radar	3.42031	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.6247	-6.30209	4.80695	2.24804	-0.578719	lidar	6.27919	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7658	-6.10851	4.80546	2.21613	-0.582053	radar	0.358664	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9398	-5.92132	4.82027	2.19762	-0.569337	lidar	2.18515	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.07	-5.71611	4.82036	2.16702	-0.568094	radar	1.8789	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.2044	-5.53922	4.80615	2.14501	-0.563155	lidar	0.602081	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3571	-5.35254	4.80743	2.13831	-0.52506	radar	1.30459	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4947	-5.14196	4.8174	2.11395	-0.521981	lidar	0.379012	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6289	-4.95658	4.80718	2.10879	-0.482266	radar	6.64336	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7454	-4.77488	4.78742	2.08889	-0.480029	lidar	0.961059	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.866	-4.56791	4.78762	2.07108	-0.466919	radar	0.249579	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9722	-4.34001	4.79656	2.04259	-0.471351	lidar	0.31846	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0804	-4.12149	4.80215	2.00068	-0.518122	radar	10.8619	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1638	-3.8615	4.82563	1.96298	-0.528075	lidar	1.95425	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2371	-3.6284	4.82838	1.91333	-0.577676	radar	3.53526	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2643	-3.36687	4.8331	1.8626	-0.599665	lidar	4.5798	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3133	-3.12659	4.83465	1.81736	-0.628396	radar	0.574896	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.339	-2.88541	4.82888	1.77524	-0.639936	lidar	1.42839	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3973	-2.65711	4.82554	1.75198	-0.626365	radar	1.35133	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4787	-2.47474	4.79473	1.74113	-0.609165	lidar	5.79966	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5336	-2.23948	4.79656	1.72433	-0.58334	radar	0.946551	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5851	-2.03064	4.77854	1.70412	-0.576307	lidar	1.4681	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6159	-1.79193	4.77811	1.68438	-0.553758	radar	1.99236	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6126	-1.54871	4.77668	1.64677	-0.563999	lidar	1.13293	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.6099	-1.31309	4.77336	1.60479	-0.59084	radar	1.75707	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6129	-1.08492	4.76456	1.57523	-0.591789	lidar	0.183819	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6421	-0.854418	4.76235	1.56004	-0.572992	radar	5.19331	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6516	-0.614043	4.76652	1.53682	-0.567024	lidar	0.387883	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6385	-0.373915	4.77104	1.49945	-0.589298	radar	2.16566	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5915	-0.105899	4.7942	1.46001	-0.597136	lidar	2.43654	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.572	0.131209	4.79565	1.43081	-0.601388	radar	2.73898	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.548	0.399257	4.8227	1.40566	-0.593649	lidar	1.90522	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5356	0.636221	4.81985	1.39609	-0.558852	radar	1.74268	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5283	0.90142	4.84426	1.38247	-0.541841	lidar	3.46675	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4907	1.15003	4.84824	1.37466	-0.497649	radar	7.37006	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.434	1.39223	4.85285	1.34768	-0.499371	lidar	0.112405	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3951	1.61784	4.84068	1.33562	-0.475805	radar	8.06884	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3394	1.8435	4.83292	1.31255	-0.475713	lidar	0.153453	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2718	2.07385	4.83221	1.28467	-0.484549	radar	0.201657	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2079	2.28668	4.8163	1.26166	-0.484527	lidar	0.63537	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1452	2.51728	4.81324	1.25112	-0.456494	radar	0.823594	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0671	2.75427	4.82125	1.22909	-0.455097	lidar	0.146326	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9725	2.9754	4.82387	1.18838	-0.495164	radar	2.86599	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8748	3.23183	4.85305	1.16518	-0.491498	lidar	1.9395	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7925	3.45787	4.85401	1.14553	-0.488125	radar	2.16146	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6857	3.67069	4.84917	1.11897	-0.49068	lidar	0.0869619	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5689	3.88001	4.84604	1.08826	-0.501162	radar	1.07822	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4979	4.08203	4.82615	1.07653	-0.488881	lidar	3.64098	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3742	4.2873	4.82395	1.04774	-0.495614	radar	0.606579	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2168	4.49677	4.83536	1.01191	-0.5062	lidar	2.04162	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.066	4.6949	4.83357	0.987632	-0.491918	radar	8.93307	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9463	4.8949	4.82859	0.968136	-0.486999	lidar	0.427372	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7903	5.08635	4.8294	0.938354	-0.491053	radar	2.30804	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6256	5.28907	4.84399	0.90933	-0.494611	lidar	0.970809	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4544	5.46526	4.84643	0.866022	-0.529163	radar	0.974323	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2682	5.63831	4.84992	0.829414	-0.539482	lidar	1.25576	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.1012	5.80346	4.84528	0.793576	-0.558837	radar	3.19446	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9265	5.9682	4.8424	0.763666	-0.561144	lidar	0.0392801	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7803	6.16006	4.83495	0.77237	-0.489545	radar	4.73566	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6104	6.32103	4.82864	0.74807	-0.489894	lidar	0.115684	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4593	6.50199	4.8228	0.745769	-0.452035	radar	1.91069	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2467	6.69414	4.86055	0.721588	-0.45072	lidar	4.32584	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.05	6.83979	4.85587	0.696885	-0.44621	radar	5.53281	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8412	7.00306	4.87336	0.671482	-0.448194	lidar	1.21479	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6302	7.13597	4.87542	0.635329	-0.469265	radar	1.52451	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4435	7.2868	4.87469	0.61708	-0.46381	lidar	0.265049	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2188	7.40429	4.88512	0.566493	-0.515462	radar	2.71579	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0387	7.56776	4.89016	0.5577	-0.497114	lidar	2.18765	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8558	7.73412	4.88975	0.56326	-0.445854	radar	5.84439	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6492	7.87779	4.8979	0.546027	-0.439868	lidar	0.214957	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4565	8.01527	4.89101	0.536562	-0.420064	radar	1.55642	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2192	8.07314	4.87165	0.489428	-0.449246	lidar	4.22417	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0265	8.23153	4.86905	0.505476	-0.379991	radar	6.61395	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8459	8.38479	4.86689	0.505667	-0.359495	lidar	3.09564	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6099	8.4882	4.88058	0.470278	-0.390452	radar	4.34246	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3696	8.61334	4.90386	0.451887	-0.387956	lidar	1.59914	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1684	8.74847	4.89671	0.459764	-0.339382	radar	1.91002	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9629	8.85917	4.88847	0.446954	-0.335343	lidar	0.517051	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7592	8.98657	4.88058	0.453236	-0.293545	radar	1.57732	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5312	9.06466	4.87356	0.427884	-0.305266	lidar	0.651563	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2961	9.16652	4.88581	0.407738	-0.31504	radar	4.35699	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0215	9.24319	4.91334	0.37686	-0.330106	lidar	6.1422	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.8014	9.33086	4.90738	0.360249	-0.332476	radar	1.61399	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5533	9.42577	4.92495	0.344273	-0.331053	lidar	0.944935	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2918	9.45131	4.93302	0.287452	-0.397398	radar	5.98429	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-18.021	9.56228	4.97571	0.277965	-0.384263	lidar	4.57805	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7796	9.64669	4.97788	0.27461	-0.353162	radar	2.95102	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.516	9.74897	5.00971	0.267224	-0.340426	lidar	2.4952	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2734	9.81724	5.01297	0.249764	-0.343557	radar	0.59775	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-17.0125	9.93686	5.04736	0.252563	-0.320205	lidar	3.27049	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.7635	9.99467	5.0505	0.233501	-0.32528	radar	0.202099	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.5165	10.1088	5.07013	0.238621	-0.301268	lidar	2.29743	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.2667	10.1668	5.07497	0.219427	-0.311066	radar	0.80472	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-16.0175	10.2121	5.07364	0.200773	-0.314461	lidar	0.0508615	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.7718	10.2735	5.0725	0.193902	-0.299363	radar	0.235615	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.5295	10.291	5.05872	0.16855	-0.311097	lidar	0.665726	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.2507	10.2976	5.08233	0.12323	-0.363628	radar	8.83364	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9894	10.3599	5.09833	0.116885	-0.350153	lidar	0.87223	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.7396	10.3997	5.08799	0.119595	-0.30601	radar	6.17498	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4802	10.3826	5.08289	0.0863766	-0.325816	lidar	1.71955	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.2217	10.4066	5.08664	0.0734977	-0.318708	radar	0.754222	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.9396	10.543	5.13482	0.102266	-0.267429	lidar	10.0284	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6851	10.6036	5.13301	0.115844	-0.219059	radar	2.29267	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.4225	10.6151	5.13622	0.0980157	-0.226483	lidar	0.447553	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1625	10.638	5.14063	0.0847956	-0.230443	radar	0.37106	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.9063	10.7358	5.15457	0.102854	-0.197895	lidar	4.40657	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.646	10.7833	5.15968	0.105156	-0.178915	radar	1.69598	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3911	10.7657	5.15092	0.079851	-0.196725	lidar	1.40901	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1333	10.8045	5.15145	0.0841384	-0.171409	radar	0.732925	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8808	10.8726	5.15571	0.0936156	-0.151893	lidar	1.99586	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.6102	10.8896	5.16664	0.0828839	-0.155462	radar	3.03466	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3651	10.9145	5.15704	0.0773158	-0.153161	lidar	0.442272	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.1029	10.8446	5.16238	0.00588624	-0.266833	radar	9.89636	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.8172	10.8159	5.18164	-0.01904	-0.278982	lidar	3.31035	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5608	10.8118	5.17989	-0.03174	-0.277394	radar	0.0954154	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.3149	10.8143	5.17067	-0.040646	-0.27222	lidar	0.690051	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0594	10.8737	5.1631	-0.00443821	-0.184373	radar	6.59903	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.79998	10.9186	5.16922	0.00419148	-0.164648	lidar	1.95325	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.55506	10.9077	5.15572	-0.00572147	-0.163372	radar	3.9318	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.29545	10.9313	5.15988	-0.0041194	-0.152705	lidar	0.600515	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.04079	10.9174	5.15412	-0.0117476	-0.146236	radar	2.74747	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.7802	10.9447	5.15941	-0.00748649	-0.133729	lidar	0.882353	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.52853	10.9086	5.15098	-0.0252782	-0.143897	radar	6.59718	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.32302	10.8453	5.1025	-0.0526393	-0.165673	lidar	6.64703	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.06565	10.8628	5.10315	-0.0404875	-0.130909	radar	1.37607	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.76881	10.8874	5.14152	-0.0339713	-0.116647	lidar	3.97166	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.50529	10.8895	5.14415	-0.0258548	-0.0872409	radar	2.12672	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.23767	10.8717	5.15268	-0.034137	-0.0914229	lidar	0.50219	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-6.98902	10.91	5.14187	-0.00474889	-0.0305678	radar	4.04045	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
